GeneID,LS,LS_EXP,SecondMax,RestMean,FoldDiff 
WBGene00001996,elongating embryo Ce,7572,5499,2312.4,3.274519979
WBGene00001996,L1 larva Ce,5499,5499,2727,2.01650165
WBGene00001999,elongating embryo Ce,52038,23625,16029.6,3.246369217
WBGene00002000,elongating embryo Ce,39375,25474,15276.8,2.577437683
WBGene00002001,L1 larva Ce,13310,7768,4736.4,2.81015117
WBGene00002002,elongating embryo Ce,14643,2676,2009.4,7.287249925
WBGene00002003,elongating embryo Ce,6612,2670,2057.4,3.213764946
WBGene00002004,L1 larva Ce,28516,6663,3951.6,7.216317441
WBGene00002005,L1 larva Ce,560619,210217,150639.8,3.721586194
WBGene00002007,elongating embryo Ce,208007,157931,100746,2.06466758
WBGene00002008,L3 larva Ce,26004,17814,12185.2,2.134064275
WBGene00002010,L1 larva Ce,244074,63503,36471,6.692276055
WBGene00002011,elongating embryo Ce,11695,8805,3058.6,3.823644805
WBGene00002011,L1 larva Ce,8805,8805,3636.6,2.421217621
WBGene00002012,L1 larva Ce,6620,4755,1020.2,6.48892374
WBGene00002012,dauer larva Ce,4755,4755,1393.2,3.413006029
WBGene00002013,dauer larva Ce,144300,5808,1169.2,123.4177215
WBGene00002016,dauer larva Ce,9552,1815,912.6,10.46679816
WBGene00002021,L1 larva Ce,9319,4744,1895.8,4.915602912
WBGene00002023,L1 larva Ce,53113,21839,9262.6,5.734135124
WBGene00002024,L1 larva Ce,59851,4026,2320.4,25.79339769
WBGene00002026,dauer larva Ce,34346,754,432,79.50462963
WBGene00002027,L1 larva Ce,27000,17942,12140,2.224052718
WBGene00002035,L1 larva Ce,15678,7843,4494.4,3.488341047
WBGene00002036,L1 larva Ce,56295,14435,9977.8,5.642025296
WBGene00002037,elongating embryo Ce,65972,10320,7131.4,9.250918473
WBGene00002038,L1 larva Ce,26014,9254,6583.8,3.951213585
WBGene00002039,elongating embryo Ce,50980,14200,6794.4,7.503237961
WBGene00002040,L1 larva Ce,13307,3540,1849.2,7.196084793
WBGene00002041,L1 larva Ce,6998,4393,1965.2,3.560960716
WBGene00002043,elongating embryo Ce,10887,3320,2379.6,4.575138679
WBGene00002044,L1 larva Ce,20395,10388,5587,3.650438518
WBGene00002045,L1 larva Ce,368074,105100,55260.2,6.660743175
WBGene00002046,L1 larva Ce,6539,3704,2723.6,2.4008665
WBGene00002047,elongating embryo Ce,5827,5827,2687,2.168589505
WBGene00002047,adult Ce,6533,5827,2545.8,2.566187446
WBGene00002048,L1 larva Ce,166718,68538,18638.4,8.944866512
WBGene00002050,L1 larva Ce,47179,8059,3795.4,12.43057385
WBGene00002051,elongating embryo Ce,43057,432,153,281.4183007
WBGene00002052,L1 larva Ce,23394,10697,3511.8,6.66154109
WBGene00002053,L1 larva Ce,85056,40245,21966,3.872166075
WBGene00002054,L1 larva Ce,129044,40446,19514.8,6.612622215
WBGene00002055,L1 larva Ce,60723,5537,2056.2,29.53166034
WBGene00002056,L1 larva Ce,148800,34101,14683,10.13416877
WBGene00002058,elongating embryo Ce,4829,4067,2056.6,2.34805018
WBGene00002060,elongating embryo Ce,5467,4369,2731.8,2.001244601
WBGene00002061,adult Ce,14296,9203,4993.2,2.863093808
WBGene00002062,elongating embryo Ce,8598,1247,618.6,13.89912706
WBGene00002064,dauer larva Ce,43254,33187,12926,3.346278818
WBGene00002064,adult Ce,33187,33187,14939.4,2.221441289
WBGene00002065,L1 larva Ce,239688,174953,73881.4,3.244226558
WBGene00002065,dauer larva Ce,174953,174953,86828.4,2.014928295
WBGene00002067,L1 larva Ce,13392,10937,5816.2,2.302534301
WBGene00002068,adult Ce,4790,2607,1355,3.535055351
WBGene00002069,elongating embryo Ce,8027,8027,3043.8,2.637164071
WBGene00002069,L1 larva Ce,9501,8027,2749,3.456165879
WBGene00002071,L1 larva Ce,16809,8038,4262.4,3.943552928
WBGene00002073,adult Ce,23087,5626,3770.4,6.123223
WBGene00002074,L1 larva Ce,177601,38506,23592.4,7.527890338
WBGene00002077,L1 larva Ce,129340,88173,41376,3.125966744
WBGene00002078,L1 larva Ce,245671,54535,33990.2,7.227700926
WBGene00002079,adult Ce,16487,7265,4589.6,3.592252048
WBGene00002081,elongating embryo Ce,38369,7883,4019.8,9.545002239
WBGene00002085,elongating embryo Ce,6484,33,15,432.2666667
WBGene00002100,L1 larva Ce,8137,4571,1106.4,7.354483008
WBGene00002100,dauer larva Ce,4571,4571,1819.6,2.512090569
WBGene00002107,L1 larva Ce,8523,966,220.2,38.70572207
WBGene00002117,elongating embryo Ce,5680,130,35.2,161.3636364
WBGene00002123,L1 larva Ce,53086,7318,3194,16.62053851
WBGene00002124,elongating embryo Ce,35230,2504,953.6,36.94421141
WBGene00002125,elongating embryo Ce,65607,15604,4429.8,14.81037519
WBGene00002127,elongating embryo Ce,27558,27558,10565.8,2.608226542
WBGene00002127,L1 larva Ce,37147,27558,8648,4.295444033
WBGene00002128,L1 larva Ce,40061,5752,1609.8,24.88570009
WBGene00002129,elongating embryo Ce,4633,4633,2137.8,2.167181214
WBGene00002129,L1 larva Ce,6708,4633,1722.8,3.893661481
WBGene00002132,L1 larva Ce,8433,3773,1315.4,6.410977649
WBGene00002134,elongating embryo Ce,32530,30869,11316.4,2.874589092
WBGene00002134,L1 larva Ce,30869,30869,11648.6,2.650018028
WBGene00002135,elongating embryo Ce,36665,36665,17689,2.072757081
WBGene00002135,L1 larva Ce,61747,36665,12672.6,4.872480785
WBGene00002137,elongating embryo Ce,22024,8437,3552,6.20045045
WBGene00002138,elongating embryo Ce,9109,8693,2744.4,3.319122577
WBGene00002138,L1 larva Ce,8693,8693,2827.6,3.074338662
WBGene00002139,elongating embryo Ce,8057,2721,1488.2,5.41392286
WBGene00002146,L1 larva Ce,8538,3901,1595.8,5.350294523
WBGene00002148,L1 larva Ce,13472,9250,5609.6,2.401597262
WBGene00002149,L1 larva Ce,6248,2069,579.8,10.7761297
WBGene00002162,L1 larva Ce,45092,29740,22038.8,2.046027914
WBGene00002163,L1 larva Ce,27383,6532,1826.4,14.99288217
WBGene00002173,L1 larva Ce,19483,19483,9623.2,2.024586416
WBGene00002173,dauer larva Ce,20206,19483,9478.6,2.131749414
WBGene00002174,L1 larva Ce,40953,10382,6803.8,6.019136365
WBGene00002175,elongating embryo Ce,14483,14483,6560,2.20777439
WBGene00002175,L1 larva Ce,21846,14483,5087.4,4.29413846
WBGene00002176,L1 larva Ce,13608,3040,1456.2,9.34487021
WBGene00002178,L1 larva Ce,5991,3282,1526.8,3.92389311
WBGene00002179,L1 larva Ce,50458,12524,6016.8,8.386185348
WBGene00002181,elongating embryo Ce,10078,7504,1939.8,5.195380967
WBGene00002181,L1 larva Ce,7504,7504,2454.6,3.057117249
WBGene00002182,elongating embryo Ce,5315,1038,506.2,10.49980245
WBGene00002185,elongating embryo Ce,5276,3645,2183.4,2.416414766
WBGene00002187,L1 larva Ce,14000,10466,4649.8,3.010882188
WBGene00002189,L1 larva Ce,214833,28315,10977,19.57119432
WBGene00002190,L1 larva Ce,281802,41151,24706.4,11.40603245
WBGene00002191,L1 larva Ce,325532,65503,26677.8,12.20235552
WBGene00002192,L1 larva Ce,62458,41188,16487.2,3.788272114
WBGene00002195,L1 larva Ce,5391,902,283.2,19.03601695
WBGene00002196,L1 larva Ce,153661,15442,11242.6,13.6677459
WBGene00002201,L1 larva Ce,19645,9244,6800,2.888970588
WBGene00002202,L1 larva Ce,215592,68283,40531.6,5.319109041
WBGene00002203,L1 larva Ce,93627,24521,8997.4,10.40600618
WBGene00002207,L1 larva Ce,40307,8395,4036.2,9.986373321
WBGene00002210,L1 larva Ce,98546,11886,5632.6,17.49565032
WBGene00002213,elongating embryo Ce,9142,6033,2260.2,4.044774799
WBGene00002213,L1 larva Ce,6033,6033,2882,2.09333796
WBGene00002214,adult Ce,4480,2297,1265.6,3.539823009
WBGene00002215,L1 larva Ce,37009,18885,7420.4,4.987466983
WBGene00002216,elongating embryo Ce,9777,4158,1968.8,4.965969118
WBGene00002217,L1 larva Ce,30402,14526,6360.2,4.780038364
WBGene00002219,L1 larva Ce,33185,13483,6072.8,5.464530365
WBGene00002222,elongating embryo Ce,15064,15064,5985.8,2.516622674
WBGene00002222,L1 larva Ce,24640,15064,4070.6,6.053161696
WBGene00002224,L1 larva Ce,4828,1690,460.8,10.47743056
WBGene00002225,adult Ce,8309,1625,842.4,9.86348528
WBGene00002226,adult Ce,8139,4261,1962.2,4.14789522
WBGene00002228,adult Ce,8984,4187,2749.4,3.267622027
WBGene00002229,adult Ce,18619,5411,4022.8,4.628368301
WBGene00002231,elongating embryo Ce,9091,6957,3592.6,2.530479319
WBGene00002232,L1 larva Ce,31393,16257,6496.6,4.83221993
WBGene00002233,L1 larva Ce,5662,2935,843.2,6.714895636
WBGene00002234,L1 larva Ce,6321,2055,1265.8,4.993679886
WBGene00002239,L1 larva Ce,12084,6434,2394.6,5.046354297
WBGene00002242,L1 larva Ce,5010,1391,397.8,12.59426848
WBGene00002243,elongating embryo Ce,5942,5942,2289,2.595893403
WBGene00002243,L1 larva Ce,8822,5942,1713,5.150029189
WBGene00002244,L1 larva Ce,22189,20158,10293.8,2.155569372
WBGene00002245,L1 larva Ce,44726,10616,5063.4,8.833195086
WBGene00002247,elongating embryo Ce,83310,12397,8265.4,10.079367
WBGene00002248,elongating embryo Ce,118499,5258,1629,72.74340086
WBGene00002249,L1 larva Ce,11082,5469,4609.8,2.404008851
WBGene00002250,L1 larva Ce,41803,17927,13240.2,3.157278591
WBGene00002251,elongating embryo Ce,34391,27357,10677.6,3.220854874
WBGene00002251,L1 larva Ce,27357,27357,12084.4,2.263827745
WBGene00002252,L1 larva Ce,7830,1415,612.4,12.78576094
WBGene00002253,elongating embryo Ce,37271,20023,5852.4,6.368498394
WBGene00002253,L1 larva Ce,20023,20023,9302,2.152547839
WBGene00002254,L1 larva Ce,15150,10030,4380.6,3.458430352
WBGene00002255,L1 larva Ce,9121,7043,3615,2.523098202
WBGene00002257,elongating embryo Ce,5469,3484,1594.6,3.429700238
WBGene00002258,L3 larva Ce,31024,19626,8564.2,3.62252166
WBGene00002261,elongating embryo Ce,45013,45013,18882.4,2.383860103
WBGene00002261,L1 larva Ce,68943,45013,14096.4,4.890823189
WBGene00002262,L1 larva Ce,45651,6618,4975.4,9.175342686
WBGene00002263,dauer larva Ce,196395,59698,25396.4,7.733182656
WBGene00002264,L1 larva Ce,191498,37176,27487.6,6.966704987
WBGene00002265,L1 larva Ce,1014562,25561,17407.4,58.28337374
WBGene00002266,L1 larva Ce,79560,13413,5717.8,13.91444262
WBGene00002267,L1 larva Ce,15823,9457,3848.8,4.111151528
WBGene00002268,L1 larva Ce,102265,44612,14912.4,6.857715727
WBGene00002269,L3 larva Ce,26660,22322,10629.2,2.508185
WBGene00002271,L3 larva Ce,11476,6898,3363.8,3.411617813
WBGene00002272,L1 larva Ce,21555,11353,5058.2,4.261397335
WBGene00002273,L1 larva Ce,37013,30275,10488,3.529080854
WBGene00002273,L3 larva Ce,30275,30275,11835.6,2.557960729
WBGene00002276,elongating embryo Ce,5025,3173,2111.6,2.379712067
WBGene00002280,elongating embryo Ce,138930,138930,60987.2,2.278018994
WBGene00002280,L1 larva Ce,146087,138930,59555.8,2.45294329
WBGene00002282,elongating embryo Ce,24280,9025,3276.2,7.411024968
WBGene00002295,L1 larva Ce,74324,32121,14566.2,5.102497563
WBGene00002297,adult Ce,10683,4575,2780,3.842805755
WBGene00002299,L1 larva Ce,15382,3042,1770.8,8.686469392
WBGene00002335,L1 larva Ce,86669,28344,11225,7.721069042
WBGene00002344,L1 larva Ce,239850,57618,33787,7.098884186
WBGene00002348,L1 larva Ce,315755,60570,24771.4,12.74675634
WBGene00002363,L1 larva Ce,163120,39204,20169.8,8.087338496
WBGene00002368,adult Ce,4779,1307,737.2,6.482637005
WBGene00002393,elongating embryo Ce,7897,2005,823.8,9.586064579
WBGene00002497,elongating embryo Ce,18147,3116,1536.8,11.80830297
WBGene00002583,L1 larva Ce,29646,25542,13722.8,2.160346285
WBGene00002632,elongating embryo Ce,31674,31674,12498,2.534325492
WBGene00002632,L1 larva Ce,45082,31674,9816.4,4.592518642
WBGene00002637,elongating embryo Ce,36792,22981,14966,2.458372311
WBGene00002694,elongating embryo Ce,46155,15945,9709.6,4.753542885
WBGene00002696,L1 larva Ce,9367,4158,2572.4,3.641346602
WBGene00002717,L1 larva Ce,176864,68441,30389.6,5.81988575
WBGene00002783,L1 larva Ce,5587,3470,1667.4,3.350725681
WBGene00002827,elongating embryo Ce,16586,9821,4144.4,4.002026831
WBGene00002845,elongating embryo Ce,108662,99396,42759.4,2.541242393
WBGene00002845,L1 larva Ce,99396,99396,44612.6,2.227980436
WBGene00002855,L1 larva Ce,24657,15369,8180.6,3.014082097
WBGene00002879,L1 larva Ce,16014,12202,5130,3.121637427
WBGene00002879,L3 larva Ce,12202,12202,5892.4,2.070803068
WBGene00002881,L1 larva Ce,23467,4360,2155.4,10.88753828
WBGene00002889,L1 larva Ce,35963,17655,10028,3.586258476
WBGene00002891,L1 larva Ce,29187,24233,14261.8,2.046515868
WBGene00002915,L1 larva Ce,184118,81237,40716,4.522006091
WBGene00002974,L1 larva Ce,4590,1718,791.8,5.796918414
WBGene00002975,elongating embryo Ce,4415,1382,499.2,8.844150641
WBGene00002977,L1 larva Ce,23626,4645,2301.2,10.26681731
WBGene00002978,L1 larva Ce,907733,84490,54158,16.76082943
WBGene00002979,L1 larva Ce,41990,13944,5049,8.316498316
WBGene00002980,elongating embryo Ce,121376,102642,39471.2,3.07505219
WBGene00002980,L1 larva Ce,102642,102642,43218,2.374982646
WBGene00002981,L1 larva Ce,332272,36126,15054.4,22.07142098
WBGene00002983,elongating embryo Ce,11054,7709,2548.6,4.337283214
WBGene00002983,L2 larva Ce,7709,7709,3217.6,2.395885132
WBGene00002985,dauer larva Ce,6986,4815,3113.8,2.243560922
WBGene00002987,L1 larva Ce,5735,3057,821.2,6.983682416
WBGene00002989,elongating embryo Ce,10207,8808,2462.8,4.144469709
WBGene00002989,L1 larva Ce,8808,8808,2742.6,3.211551083
WBGene00002990,L1 larva Ce,11402,4735,2171.8,5.250023022
WBGene00002991,L1 larva Ce,12205,3719,1967.4,6.20361899
WBGene00002992,L1 larva Ce,11888,2137,1242.8,9.565497264
WBGene00002998,elongating embryo Ce,5880,4345,2861.6,2.054794521
WBGene00002999,elongating embryo Ce,19350,19350,7552.2,2.562167315
WBGene00002999,L1 larva Ce,24030,19350,6616.2,3.631994196
WBGene00003000,L1 larva Ce,15970,4393,1335.8,11.95538254
WBGene00003001,L1 larva Ce,5605,2973,1358.4,4.126177856
WBGene00003002,L1 larva Ce,53239,27582,17726,3.003441273
WBGene00003003,L1 larva Ce,83233,5550,2417,34.43649152
WBGene00003006,elongating embryo Ce,9882,9003,2837.6,3.48252044
WBGene00003006,L1 larva Ce,9003,9003,3013.4,2.98765514
WBGene00003007,L1 larva Ce,11414,2049,1356.4,8.414921852
WBGene00003009,L1 larva Ce,37944,16264,8127.4,4.668651721
WBGene00003010,L1 larva Ce,24659,10290,4003,6.160129903
WBGene00003011,elongating embryo Ce,10207,4476,1908.2,5.349020019
WBGene00003012,elongating embryo Ce,45522,34291,12706.2,3.582660433
WBGene00003012,L1 larva Ce,34291,34291,14952.4,2.293344212
WBGene00003014,L1 larva Ce,45552,13461,3626.8,12.55983236
WBGene00003015,L3 larva Ce,4630,2069,1177.2,3.933061502
WBGene00003019,elongating embryo Ce,8443,8443,2960.4,2.851979462
WBGene00003019,L1 larva Ce,11279,8443,2393.2,4.712936654
WBGene00003020,elongating embryo Ce,7675,4579,2680,2.86380597
WBGene00003021,elongating embryo Ce,21616,21616,8381.4,2.579044074
WBGene00003021,L1 larva Ce,23793,21616,7946,2.994336773
WBGene00003024,elongating embryo Ce,8917,8917,4153.8,2.146709038
WBGene00003024,L1 larva Ce,12990,8917,3339.2,3.89015333
WBGene00003025,elongating embryo Ce,17444,14395,6247.2,2.792290946
WBGene00003025,L1 larva Ce,14395,14395,6857,2.099314569
WBGene00003026,L1 larva Ce,95843,33029,16877.8,5.678642951
WBGene00003030,L1 larva Ce,97859,14155,7130.4,13.724195
WBGene00003034,L1 larva Ce,25619,9868,5440.8,4.708682547
WBGene00003037,L1 larva Ce,6439,3066,1975.4,3.259592994
WBGene00003040,L1 larva Ce,100147,26054,14371.2,6.968589958
WBGene00003043,L1 larva Ce,84104,7690,4531.2,18.56108757
WBGene00003044,elongating embryo Ce,18896,13266,5811.4,3.251540076
WBGene00003047,L1 larva Ce,19797,5294,3862.4,5.125569594
WBGene00003048,elongating embryo Ce,50738,50738,24807,2.045309792
WBGene00003048,L1 larva Ce,89604,50738,17033.8,5.260364687
WBGene00003052,L1 larva Ce,82256,20194,13450.2,6.115596794
WBGene00003053,L1 larva Ce,172751,23373,15476.8,11.1619327
WBGene00003055,L3 larva Ce,6512,4902,2472,2.634304207
WBGene00003057,L2 larva Ce,6095,6095,2112.6,2.885070529
WBGene00003057,L3 larva Ce,9196,6095,1492.4,6.161886894
WBGene00003060,L1 larva Ce,29473,11167,8092,3.642239249
WBGene00003063,L1 larva Ce,161762,105251,29029.4,5.572350789
WBGene00003063,dauer larva Ce,105251,105251,40331.6,2.609641075
WBGene00003066,L1 larva Ce,8587,5265,3419.8,2.510965554
WBGene00003068,elongating embryo Ce,14624,14624,7079.2,2.065770144
WBGene00003068,L1 larva Ce,19272,14624,6149.6,3.133862365
WBGene00003071,L1 larva Ce,118159,106753,52796,2.238029396
WBGene00003072,elongating embryo Ce,39603,39603,19162,2.066746686
WBGene00003072,L1 larva Ce,46600,39603,17762.6,2.623489804
WBGene00003073,dauer larva Ce,52751,37557,17627.6,2.992523089
WBGene00003076,elongating embryo Ce,5254,881,728.4,7.213069742
WBGene00003078,elongating embryo Ce,6141,1275,941.4,6.523263225
WBGene00003080,L1 larva Ce,5177,4239,2111.2,2.452159909
WBGene00003081,elongating embryo Ce,5342,2519,1698.4,3.145313236
WBGene00003082,elongating embryo Ce,5693,2025,1680.8,3.387077582
WBGene00003083,elongating embryo Ce,9141,6874,3804.2,2.402870512
WBGene00003084,L1 larva Ce,39619,15136,5307.8,7.464297826
WBGene00003085,L1 larva Ce,34013,29862,14927.2,2.2785921
WBGene00003086,L1 larva Ce,11903,5320,3749.8,3.174302629
WBGene00003087,elongating embryo Ce,10232,6390,2456,4.166123779
WBGene00003089,elongating embryo Ce,18362,9489,3484.2,5.270076345
WBGene00003090,L3 larva Ce,46816,16176,9131.4,5.126924677
WBGene00003091,L3 larva Ce,17860,6111,2876.4,6.209150327
WBGene00003092,dauer larva Ce,11010,1007,229.6,47.95296167
WBGene00003093,L3 larva Ce,6909,2480,1295.2,5.334311303
WBGene00003096,L1 larva Ce,11826,7774,3837.8,3.081452916
WBGene00003097,L3 larva Ce,17727,13868,7440,2.38266129
WBGene00003104,elongating embryo Ce,5154,1837,890,5.791011236
WBGene00003107,L3 larva Ce,6073,1385,575.2,10.55806676
WBGene00003111,elongating embryo Ce,20627,11941,3660.6,5.634868601
WBGene00003111,L1 larva Ce,11941,11941,5397.8,2.212197562
WBGene00003112,L1 larva Ce,5545,3852,1483.4,3.738034246
WBGene00003119,L1 larva Ce,8131,3964,2438.4,3.334563648
WBGene00003123,elongating embryo Ce,17235,5992,4313.8,3.995317354
WBGene00003124,L1 larva Ce,6788,2003,788,8.614213198
WBGene00003129,L1 larva Ce,4696,2167,1664.8,2.82075925
WBGene00003130,dauer larva Ce,13606,10625,6426.4,2.117204033
WBGene00003132,L1 larva Ce,22448,14756,7751.2,2.896067706
WBGene00003134,L1 larva Ce,4651,2781,1780.8,2.611747529
WBGene00003142,elongating embryo Ce,8224,3826,1452.2,5.6631318
WBGene00003143,elongating embryo Ce,8024,4807,2164.4,3.707262983
WBGene00003144,L1 larva Ce,48836,21105,9332.4,5.232951867
WBGene00003148,L1 larva Ce,13676,5058,4217.8,3.24244867
WBGene00003149,L1 larva Ce,31460,15431,5777,5.445733079
WBGene00003150,elongating embryo Ce,104258,104258,40382,2.581793869
WBGene00003150,L1 larva Ce,135228,104258,34188,3.955422955
WBGene00003151,L1 larva Ce,181073,47067,17936.6,10.09516854
WBGene00003153,L1 larva Ce,364596,55173,41318.6,8.824016303
WBGene00003154,adult Ce,30024,8704,4645,6.463724435
WBGene00003155,adult Ce,18515,6803,4424.2,4.18493739
WBGene00003156,adult Ce,19390,8794,4549.8,4.26172579
WBGene00003157,adult Ce,12028,6175,4293,2.801770324
WBGene00003158,adult Ce,17331,8012,5336.8,3.247451656
WBGene00003159,adult Ce,36209,14920,7778,4.655309848
WBGene00003161,elongating embryo Ce,4428,2490,1405,3.151601423
WBGene00003162,L1 larva Ce,93176,43802,20424.6,4.561949806
WBGene00003163,L1 larva Ce,252696,37748,12457,20.28546199
WBGene00003165,L1 larva Ce,10386,1531,897.4,11.57343437
WBGene00003166,L1 larva Ce,35883,4746,1773,20.23857868
WBGene00003171,L1 larva Ce,38401,5024,2956,12.99086604
WBGene00003172,elongating embryo Ce,42654,42654,19016.6,2.242987705
WBGene00003172,L1 larva Ce,80112,42654,11525,6.951149675
WBGene00003173,L1 larva Ce,5106,1613,520.2,9.815455594
WBGene00003175,L1 larva Ce,42545,5751,3995.4,10.64849577
WBGene00003178,L1 larva Ce,29309,3397,1516,19.33311346
WBGene00003179,L1 larva Ce,8349,882,413.4,20.19593614
WBGene00003182,L1 larva Ce,31273,12393,3727,8.390931044
WBGene00003183,elongating embryo Ce,5972,5724,2355,2.535881104
WBGene00003183,adult Ce,5724,5724,2404.6,2.380437495
WBGene00003185,L1 larva Ce,34229,6302,2931.2,11.67746998
WBGene00003196,elongating embryo Ce,34723,25219,10322,3.363979849
WBGene00003196,L1 larva Ce,25219,25219,12222.8,2.063275191
WBGene00003209,dauer larva Ce,14954,12020,6475.6,2.309284082
WBGene00003218,L1 larva Ce,68021,32295,16161,4.208959842
WBGene00003221,L1 larva Ce,11349,9384,4597,2.46878399
WBGene00003222,elongating embryo Ce,5500,3990,2254.2,2.439889983
WBGene00003224,L1 larva Ce,4882,4372,2320.2,2.104128954
WBGene00003225,L1 larva Ce,25023,7636,5706,4.385383807
WBGene00003228,adult Ce,22381,1593,770.6,29.04360239
WBGene00003229,adult Ce,22417,12114,5500,4.075818182
WBGene00003230,adult Ce,57762,5708,2928.6,19.72341733
WBGene00003231,adult Ce,20931,3407,1183,17.693153
WBGene00003233,L1 larva Ce,12817,8377,2293.2,5.589133089
WBGene00003233,dauer larva Ce,8377,8377,3181.2,2.633283038
WBGene00003234,L1 larva Ce,6002,2697,1425.2,4.211338759
WBGene00003235,L1 larva Ce,5652,3012,1788.8,3.159660107
WBGene00003238,elongating embryo Ce,8225,4056,1882,4.370350691
WBGene00003239,elongating embryo Ce,15054,9872,2964.6,5.07791945
WBGene00003239,L1 larva Ce,9872,9872,4001,2.467383154
WBGene00003241,elongating embryo Ce,5170,4565,2469.2,2.093795561
WBGene00003242,elongating embryo Ce,222621,201313,73811.2,3.01608699
WBGene00003242,L1 larva Ce,201313,201313,78072.8,2.57852927
WBGene00003243,elongating embryo Ce,38807,38807,14724.2,2.635593105
WBGene00003243,L1 larva Ce,56067,38807,11272.2,4.973918135
WBGene00003245,elongating embryo Ce,5267,2177,788.2,6.682314133
WBGene00003246,elongating embryo Ce,7458,5397,2305.8,3.234452251
WBGene00003247,elongating embryo Ce,26797,24876,8393.4,3.192627541
WBGene00003247,L1 larva Ce,24876,24876,8777.6,2.834032082
WBGene00003249,elongating embryo Ce,4890,1885,624.6,7.829010567
WBGene00003253,L1 larva Ce,19571,7802,4920.2,3.977683834
WBGene00003258,L1 larva Ce,9087,3354,2460.4,3.693301902
WBGene00003367,elongating embryo Ce,15109,13985,7451.8,2.02756381
WBGene00003368,L1 larva Ce,8320,5561,2411.4,3.450277847
WBGene00003369,L1 larva Ce,79055,38000,22348.8,3.537326389
WBGene00003370,L1 larva Ce,328271,41471,27861.8,11.78211745
WBGene00003371,L1 larva Ce,419723,52866,29162.4,14.39260829
WBGene00003372,elongating embryo Ce,27557,17213,7932.2,3.474067724
WBGene00003374,L1 larva Ce,20883,7257,3735.4,5.590565937
WBGene00003375,elongating embryo Ce,30404,3779,2063.8,14.73204768
WBGene00003378,L1 larva Ce,77127,9982,6369.4,12.10898986
WBGene00003385,L1 larva Ce,7116,5353,1665,4.273873874
WBGene00003385,dauer larva Ce,5353,5353,2017.6,2.65315226
WBGene00003386,L1 larva Ce,7700,898,305.4,25.21283563
WBGene00003387,L1 larva Ce,4620,481,253.4,18.2320442
WBGene00003388,L1 larva Ce,9265,7183,2508.8,3.693000638
WBGene00003388,dauer larva Ce,7183,7183,2925.2,2.455558594
WBGene00003390,elongating embryo Ce,5004,2700,1989.8,2.514825611
WBGene00003391,elongating embryo Ce,4878,4878,2429.2,2.0080685
WBGene00003391,L1 larva Ce,5622,4878,2280.4,2.465356955
WBGene00003395,elongating embryo Ce,6117,4882,1442.6,4.240260641
WBGene00003395,adult Ce,4882,4882,1689.6,2.889441288
WBGene00003396,elongating embryo Ce,6667,5340,2422,2.752683732
WBGene00003397,L1 larva Ce,12380,7907,4919,2.516771702
WBGene00003400,L1 larva Ce,19098,7659,4482.4,4.26066393
WBGene00003401,L1 larva Ce,76520,8102,5242.4,14.59636808
WBGene00003404,L1 larva Ce,121584,12797,5461.2,22.26323885
WBGene00003406,elongating embryo Ce,11997,6457,4204.2,2.853574996
WBGene00003407,L1 larva Ce,28095,22060,10807,2.599703896
WBGene00003408,L1 larva Ce,21229,2026,1192.8,17.79761905
WBGene00003409,L1 larva Ce,6996,2432,1857.8,3.765744429
WBGene00003410,adult Ce,21165,5567,3881.2,5.453210347
WBGene00003411,L1 larva Ce,35244,20398,12621.4,2.792400209
WBGene00003412,L1 larva Ce,4699,2251,984.8,4.771527214
WBGene00003413,L1 larva Ce,8974,4971,2710.4,3.310950413
WBGene00003415,L1 larva Ce,25720,20679,11908.8,2.159747414
WBGene00003418,dauer larva Ce,4571,4571,2273.6,2.01046798
WBGene00003418,adult Ce,4870,4571,2213.8,2.199837384
WBGene00003422,dauer larva Ce,4935,4935,2459,2.006913379
WBGene00003422,adult Ce,5400,4935,2366,2.282333052
WBGene00003423,L1 larva Ce,87335,41344,10992,7.945323872
WBGene00003423,dauer larva Ce,41344,41344,20190.2,2.047726125
WBGene00003473,dauer larva Ce,78150,12239,3173.8,24.62347974
WBGene00003474,adult Ce,35031,3097,1394,25.12984218
WBGene00003475,dauer larva Ce,6195,5050,2365,2.619450317
WBGene00003476,L1 larva Ce,86513,38646,17784.4,4.864544207
WBGene00003477,elongating embryo Ce,7144,4902,2585.6,2.76299505
WBGene00003478,L1 larva Ce,13602,3815,2437.2,5.580994584
WBGene00003480,L1 larva Ce,12178,2142,1188.8,10.24394347
WBGene00003482,elongating embryo Ce,51138,51138,23157.8,2.208240852
WBGene00003482,L3 larva Ce,57275,51138,21930.4,2.61167147
WBGene00003485,L3 larva Ce,19816,13334,6448,3.073200993
WBGene00003495,L1 larva Ce,168154,34697,18239.8,9.219070385
WBGene00003497,L1 larva Ce,42371,29209,16556.6,2.559160697
WBGene00003504,dauer larva Ce,4527,2920,1882.2,2.40516417
WBGene00003508,L1 larva Ce,12213,9327,5854.8,2.085980734
WBGene00003511,L1 larva Ce,15181,10608,4848.2,3.131265212
WBGene00003514,L1 larva Ce,630659,78916,25578.6,24.65572783
WBGene00003515,L1 larva Ce,90576,61533,37107.2,2.440927906
WBGene00003516,elongating embryo Ce,90590,20317,6372.2,14.21644016
WBGene00003517,L1 larva Ce,25392,5304,2098.4,12.10064811
WBGene00003519,L1 larva Ce,39699,6441,3017.8,13.15494731
